"id","instanceID","type","lastSeen","onOff","color","dimmer","protocolTime"
996,65557,2,1606241612,0,"f1e0b5",50,"2020-11-24 19:13:33"
997,65556,2,1606237024,0,"f1e0b5",49,"2020-11-24 19:13:33"
998,65556,2,1606241616,0,"f1e0b5",49,"2020-11-24 19:13:36"
999,65556,2,1606241616,0,"f1e0b5",49,"2020-11-24 19:13:38"
1000,65556,2,1606241619,0,"f1e0b5",49,"2020-11-24 19:13:40"
1001,65540,2,1606228397,1,"f5faf6",100,"2020-11-24 19:14:02"
1002,65540,2,1606228397,1,"f5faf6",100,"2020-11-24 19:14:02"
1003,65540,2,1606228397,1,"f1e0b5",100,"2020-11-24 19:14:10"
1004,65540,2,1606228397,1,"0",100,"2020-11-24 19:14:10"
1005,65540,2,1606228397,1,"f1e0b5",100,"2020-11-24 19:14:12"
1006,65552,2,1606241959,0,"f1e0b5",100,"2020-11-24 19:19:20"
1007,65545,2,1606176677,1,"efd275",100,"2020-11-24 19:36:28"
1008,65547,2,1606160528,1,"f1e0b5",100,"2020-11-24 19:36:28"
1009,65546,2,1606160516,1,"f1e0b5",100,"2020-11-24 19:36:28"
1010,65546,2,1606160516,1,"f1e0b5",50,"2020-11-24 19:43:43"
1011,65547,2,1606160528,1,"f1e0b5",50,"2020-11-24 19:43:43"
1012,65545,2,1606176677,1,"efd275",50,"2020-11-24 19:43:43"
1013,65545,2,1606176677,1,"efd275",92,"2020-11-24 19:43:43"
1014,65546,2,1606160516,1,"f1e0b5",50,"2020-11-24 19:43:43"
1015,65547,2,1606160528,1,"f1e0b5",50,"2020-11-24 19:43:43"
1016,65545,2,1606176677,1,"efd275",50,"2020-11-24 19:43:44"
1017,65548,2,1606243478,0,"f5faf6",100,"2020-11-24 19:44:38"
1018,65555,2,1606244825,0,"f1e0b5",100,"2020-11-24 20:07:06"
1019,65547,2,1606160528,0,"f1e0b5",50,"2020-11-24 20:19:31"
1020,65546,2,1606160516,0,"f1e0b5",50,"2020-11-24 20:19:31"
1021,65545,2,1606176677,0,"efd275",50,"2020-11-24 20:19:32"
1022,65546,2,1606246916,0,"f1e0b5",50,"2020-11-24 20:41:56"
1023,65547,2,1606246929,0,"f1e0b5",50,"2020-11-24 20:42:10"
1024,65552,2,1606241959,0,"f1e0b5",100,"2020-11-24 21:33:03"
1025,65540,2,1606228397,0,"f1e0b5",100,"2020-11-24 21:33:03"
1026,65554,2,1603707195,0,"0",100,"2020-11-24 21:33:03"
1027,65553,2,1606212778,0,"efd275",100,"2020-11-24 21:33:03"
1028,65548,2,1606243478,0,"f5faf6",100,"2020-11-24 21:33:03"
1029,65548,2,1606243478,1,"f5faf6",100,"2020-11-24 21:35:05"
1030,65553,2,1606212778,1,"efd275",100,"2020-11-24 21:35:05"
1031,65552,2,1606241959,1,"f1e0b5",100,"2020-11-24 21:35:05"
1032,65540,2,1606228397,1,"f1e0b5",100,"2020-11-24 21:35:05"
1033,65548,2,1606243478,0,"f5faf6",100,"2020-11-24 21:35:10"
1034,65552,2,1606241959,0,"f1e0b5",100,"2020-11-24 21:35:10"
1035,65553,2,1606212778,0,"efd275",100,"2020-11-24 21:35:10"
1036,65540,2,1606228397,0,"f1e0b5",100,"2020-11-24 21:35:10"
1037,65537,2,1606212803,0,"f1e0b5",50,"2020-11-25 00:49:27"
1038,65538,2,1606214024,0,"f1e0b5",50,"2020-11-25 00:49:27"
1039,65549,2,1606212774,0,"f1e0b5",50,"2020-11-25 00:49:27"
1040,65551,2,1606212800,1,"f1e0b5",100,"2020-11-25 00:54:26"
1041,65556,2,1606241619,0,"f1e0b5",49,"2020-11-25 00:56:03"
1042,65554,2,1603707195,0,"0",100,"2020-11-25 00:56:03"
1043,65555,2,1606244825,0,"f1e0b5",100,"2020-11-25 00:56:03"
1044,65545,2,1606176677,0,"efd275",50,"2020-11-25 00:56:03"
1045,65547,2,1606246929,0,"f1e0b5",50,"2020-11-25 00:56:03"
1046,65552,2,1606241959,0,"f1e0b5",100,"2020-11-25 00:56:04"
1047,65557,2,1606241612,0,"f1e0b5",50,"2020-11-25 00:56:04"
1048,65546,2,1606246916,0,"f1e0b5",50,"2020-11-25 00:56:04"
1049,65553,2,1606212778,0,"efd275",100,"2020-11-25 00:56:04"
1050,65549,2,1606212774,0,"f1e0b5",50,"2020-11-25 00:56:04"
1051,65538,2,1606214024,0,"f1e0b5",50,"2020-11-25 00:56:04"
1052,65540,2,1606228397,0,"f1e0b5",100,"2020-11-25 00:56:04"
1053,65548,2,1606243478,0,"f5faf6",100,"2020-11-25 00:56:04"
1054,65537,2,1606212803,0,"f1e0b5",50,"2020-11-25 00:56:05"
1055,65551,2,1606212800,0,"f1e0b5",100,"2020-11-25 00:56:05"
1056,65545,2,1606263078,0,"efd275",50,"2020-11-25 01:11:18"
1057,65540,2,1606228397,1,"f5faf6",100,"2020-11-25 09:39:44"
1058,65540,2,1606228397,1,"f5faf6",100,"2020-11-25 09:39:44"
1059,65549,2,1606299174,0,"f1e0b5",50,"2020-11-25 11:12:54"
1060,65553,2,1606299178,0,"efd275",100,"2020-11-25 11:12:58"
1061,65551,2,1606299198,0,"f1e0b5",100,"2020-11-25 11:13:20"
1062,65537,2,1606299198,0,"f1e0b5",50,"2020-11-25 11:13:24"
1063,65537,2,1606299389,1,"f1e0b5",50,"2020-11-25 18:44:21"
1064,65538,2,1606299389,1,"f1e0b5",50,"2020-11-25 18:44:21"
1065,65540,2,1606299389,0,"f1e0b5",50,"2020-11-25 18:44:21"
1066,65545,2,1606299389,0,"efd275",50,"2020-11-25 18:44:21"
1067,65546,2,1606323194,0,"f1e0b5",50,"2020-11-25 18:44:21"
1068,65547,2,1606299389,0,"f1e0b5",50,"2020-11-25 18:44:21"
1069,65548,2,1606299389,0,"f2eccf",50,"2020-11-25 18:44:21"
1070,65549,2,1606299389,1,"f1e0b5",50,"2020-11-25 18:44:21"
1071,65551,2,1606299389,0,"f1e0b5",100,"2020-11-25 18:44:21"
1072,65552,2,1606299390,0,"f1e0b5",50,"2020-11-25 18:44:21"
1073,65553,2,1606299389,0,"f1e0b5",50,"2020-11-25 18:44:21"
1074,65554,2,1606317426,0,"f1e0b5",50,"2020-11-25 18:44:21"
1075,65555,2,1606299390,0,"f1e0b5",100,"2020-11-25 18:44:21"
1076,65556,2,1606299389,0,"f1e0b5",49,"2020-11-25 18:44:21"
1077,65557,2,1606299390,0,"f1e0b5",50,"2020-11-25 18:44:21"
1078,65545,2,1606299389,1,"efd275",100,"2020-11-25 19:00:33"
1079,65546,2,1606323194,1,"f1e0b5",100,"2020-11-25 19:00:33"
1080,65547,2,1606299389,1,"f1e0b5",100,"2020-11-25 19:00:33"
1081,65545,2,1606299389,1,"efd275",18,"2020-11-25 19:00:33"
1082,65545,2,1606299389,1,"efd275",100,"2020-11-25 19:00:34"
1083,65553,2,1606299389,0,"f1e0b5",50,"2020-11-25 19:04:17"
1084,65553,2,1606299389,0,"f1e0b5",50,"2020-11-25 19:04:18"
1085,65553,2,1606327459,1,"f1e0b5",50,"2020-11-25 19:04:25"
1086,65553,2,1606327465,0,"f1e0b5",50,"2020-11-25 19:14:45"
1087,65545,2,1606299389,0,"efd275",100,"2020-11-25 19:16:46"
1088,65546,2,1606323194,0,"f1e0b5",100,"2020-11-25 19:16:46"
1089,65547,2,1606299389,0,"f1e0b5",100,"2020-11-25 19:16:46"
1090,65538,2,1606299389,1,"f1e0b5",100,"2020-11-25 19:45:34"
1091,65538,2,1606299389,1,"f1e0b5",58,"2020-11-25 19:45:34"
1092,65549,2,1606299389,1,"f1e0b5",100,"2020-11-25 19:45:34"
1093,65537,2,1606299389,1,"f1e0b5",100,"2020-11-25 19:45:35"
1094,65537,2,1606299389,1,"f1e0b5",58,"2020-11-25 19:45:35"
1095,65538,2,1606299389,1,"f1e0b5",100,"2020-11-25 19:45:35"
1096,65537,2,1606299389,1,"f1e0b5",100,"2020-11-25 19:45:36"
1097,65545,2,1606299389,1,"efd275",100,"2020-11-25 19:46:52"
1098,65547,2,1606299389,1,"f1e0b5",100,"2020-11-25 19:46:52"
1099,65546,2,1606323194,1,"f1e0b5",100,"2020-11-25 19:46:52"
1100,65547,2,1606299389,0,"f1e0b5",100,"2020-11-25 20:47:53"
1101,65545,2,1606299389,0,"efd275",100,"2020-11-25 20:47:53"
1102,65546,2,1606323194,0,"f1e0b5",100,"2020-11-25 20:47:54"
1103,65537,2,1606299389,1,"f1e0b5",50,"2020-11-25 23:23:25"
1104,65537,2,1606299389,1,"f1e0b5",92,"2020-11-25 23:23:25"
1105,65537,2,1606299389,1,"f1e0b5",50,"2020-11-25 23:23:26"
1106,65540,2,1606299389,1,"f1e0b5",50,"2020-11-26 00:33:58"
1107,65540,2,1606299389,0,"f1e0b5",50,"2020-11-26 00:37:43"
1108,65549,2,1606299389,0,"f1e0b5",100,"2020-11-26 00:41:49"
1109,65537,2,1606299389,0,"f1e0b5",50,"2020-11-26 00:41:49"
1110,65538,2,1606299389,0,"f1e0b5",100,"2020-11-26 00:41:49"
1111,65555,2,1606299390,1,"f1e0b5",100,"2020-11-26 00:42:48"
1112,65555,2,1606299390,0,"f1e0b5",100,"2020-11-26 00:42:51"
1113,65551,2,1606299389,1,"f1e0b5",100,"2020-11-26 00:46:46"
1114,65551,2,1606299389,0,"f1e0b5",100,"2020-11-26 00:47:26"
1115,65540,2,1606299389,1,"f5faf6",50,"2020-11-26 10:05:08"
1116,65540,2,1606299389,1,"f5faf6",50,"2020-11-26 10:05:08"
1117,65540,2,1606299389,1,"f5faf6",100,"2020-11-26 10:05:22"
1118,65548,2,1606385791,1,"f2eccf",50,"2020-11-26 16:00:08"
1119,65548,2,1606385791,0,"f2eccf",50,"2020-11-26 16:03:11"
1120,65552,2,1606385790,1,"f1e0b5",50,"2020-11-26 16:03:11"
1121,65554,2,1606317426,1,"f1e0b5",50,"2020-11-26 16:03:12"
1122,65553,2,1606327465,1,"f1e0b5",50,"2020-11-26 16:03:12"
1123,65548,2,1606385791,1,"f2eccf",50,"2020-11-26 16:03:12"
1124,65548,2,1606385791,1,"f2eccf",100,"2020-11-26 16:03:19"
1125,65548,2,1606385791,1,"ffe2c4",100,"2020-11-26 16:03:19"
1126,65548,2,1606385791,1,"ffe2c4",100,"2020-11-26 16:03:19"
1127,65548,2,1606385791,1,"ffe0c4",100,"2020-11-26 16:03:19"
1128,65548,2,1606385791,1,"ffe2c4",100,"2020-11-26 16:03:21"
1129,65552,2,1606385790,1,"f1e0b5",100,"2020-11-26 16:03:26"
1130,65552,2,1606385790,1,"0",100,"2020-11-26 16:03:27"
1131,65554,2,1606317426,1,"f1e0b5",100,"2020-11-26 16:03:32"
1132,65554,2,1606317426,1,"0",100,"2020-11-26 16:03:33"
1133,65553,2,1606327465,1,"f1e0b5",100,"2020-11-26 16:03:37"
1134,65553,2,1606327465,1,"0",100,"2020-11-26 16:03:37"
1135,65552,2,1606385790,1,"efd275",100,"2020-11-26 16:37:51"
1136,65540,2,1606385790,1,"efd275",100,"2020-11-26 16:37:51"
1137,65552,2,1606385790,1,"0",100,"2020-11-26 16:37:51"
1138,65553,2,1606327465,1,"efd275",100,"2020-11-26 16:37:51"
1139,65540,2,1606385790,1,"0",100,"2020-11-26 16:37:51"
1140,65554,2,1606317426,1,"efd275",100,"2020-11-26 16:37:51"
1141,65553,2,1606327465,1,"0",100,"2020-11-26 16:37:51"
1142,65552,2,1606385790,1,"efd275",100,"2020-11-26 16:37:53"
1143,65540,2,1606385790,1,"efd275",100,"2020-11-26 16:37:53"
1144,65553,2,1606327465,1,"efd275",100,"2020-11-26 16:37:53"
1145,65538,2,1606385790,1,"f1e0b5",50,"2020-11-26 17:05:47"
1146,65549,2,1606385789,1,"f1e0b5",50,"2020-11-26 17:05:47"
1147,65537,2,1606385791,1,"f1e0b5",50,"2020-11-26 17:05:47"
1148,65538,2,1606385790,1,"f1e0b5",9,"2020-11-26 17:05:47"
1149,65538,2,1606385790,1,"f1e0b5",50,"2020-11-26 17:05:48"
1150,65548,2,1606385791,0,"ffe2c4",100,"2020-11-26 18:13:40"
1151,65540,2,1606385790,0,"efd275",100,"2020-11-26 18:13:40"
1152,65554,2,1606317426,0,"efd275",100,"2020-11-26 18:13:40"
1153,65553,2,1606327465,0,"efd275",100,"2020-11-26 18:13:40"
1154,65552,2,1606385790,0,"efd275",100,"2020-11-26 18:13:40"
1155,65546,2,1606409596,1,"f1e0b5",100,"2020-11-26 19:34:45"
1156,65545,2,1606385790,1,"efd275",100,"2020-11-26 19:34:45"
1157,65547,2,1606385791,1,"f1e0b5",100,"2020-11-26 19:34:45"
1158,65556,2,1606385789,1,"f1e0b5",49,"2020-11-26 19:34:56"
1159,65557,2,1606385791,1,"f1e0b5",50,"2020-11-26 19:34:56"
1160,65557,2,1606385791,0,"f1e0b5",50,"2020-11-26 19:58:07"
1161,65556,2,1606385789,0,"f1e0b5",49,"2020-11-26 19:58:07"
1162,65537,2,1606385791,1,"f1e0b5",100,"2020-11-26 20:01:03"
1163,65549,2,1606385789,1,"f1e0b5",100,"2020-11-26 20:01:03"
1164,65538,2,1606385790,1,"f1e0b5",100,"2020-11-26 20:01:03"
1165,65537,2,1606385791,1,"f1e0b5",58,"2020-11-26 20:01:03"
1166,65538,2,1606385790,1,"f1e0b5",58,"2020-11-26 20:01:03"
1167,65537,2,1606385791,1,"f1e0b5",100,"2020-11-26 20:01:04"
1168,65538,2,1606385790,1,"f1e0b5",100,"2020-11-26 20:01:04"
1169,65547,2,1606385791,0,"f1e0b5",100,"2020-11-26 21:49:26"
1170,65545,2,1606385790,0,"efd275",100,"2020-11-26 21:49:26"
1171,65546,2,1606409596,0,"f1e0b5",100,"2020-11-26 21:49:27"
1172,65540,2,1606385790,1,"efd275",100,"2020-11-26 21:51:30"
1173,65540,2,1606385790,0,"efd275",100,"2020-11-26 23:45:57"
1174,65537,2,1606385791,1,"f1e0b5",50,"2020-11-26 23:46:16"
1175,65549,2,1606385789,1,"f1e0b5",50,"2020-11-26 23:46:16"
1176,65538,2,1606385790,1,"f1e0b5",50,"2020-11-26 23:46:16"
1177,65537,2,1606385791,1,"f1e0b5",92,"2020-11-26 23:46:16"
1178,65538,2,1606385790,1,"f1e0b5",92,"2020-11-26 23:46:16"
1179,65537,2,1606385791,1,"f1e0b5",50,"2020-11-26 23:46:17"
1180,65538,2,1606385790,1,"f1e0b5",50,"2020-11-26 23:46:17"
1181,65538,2,1606385790,0,"f1e0b5",50,"2020-11-26 23:46:37"
1182,65538,2,1606385790,1,"efd275",50,"2020-11-26 23:46:50"
1183,65537,2,1606385791,1,"efd275",50,"2020-11-26 23:46:50"
1184,65538,2,1606385790,1,"efd275",10,"2020-11-26 23:46:50"
1185,65538,2,1606385790,1,"0",10,"2020-11-26 23:46:50"
1186,65537,2,1606385791,1,"0",50,"2020-11-26 23:46:50"
1187,65538,2,1606385790,1,"0",50,"2020-11-26 23:46:51"
1188,65538,2,1606385790,1,"efd275",50,"2020-11-26 23:46:52"
1189,65537,2,1606385791,1,"efd275",50,"2020-11-26 23:46:52"
1190,65538,2,1606385790,0,"efd275",50,"2020-11-26 23:46:54"
1191,65537,2,1606385791,0,"efd275",50,"2020-11-27 01:08:45"
1192,65549,2,1606385789,0,"f1e0b5",50,"2020-11-27 01:08:45"
1193,65551,2,1606385790,1,"f1e0b5",100,"2020-11-27 01:14:08"
1194,65551,2,1606385790,0,"f1e0b5",100,"2020-11-27 01:15:27"
1195,65540,2,1606385790,1,"f5faf6",100,"2020-11-27 09:20:07"
1196,65540,2,1606385790,1,"f5faf6",100,"2020-11-27 09:20:07"
1197,65540,2,1606472190,0,"f5faf6",100,"2020-11-27 13:43:52"
1198,65540,2,1606472190,1,"f5faf6",100,"2020-11-27 13:44:07"
1199,65553,2,1606413866,1,"efd275",100,"2020-11-27 16:37:26"
1200,65552,2,1606472190,1,"efd275",100,"2020-11-27 16:37:26"
1201,65554,2,1606317426,1,"efd275",100,"2020-11-27 16:37:26"
1202,65548,2,1606472192,1,"ffe2c4",100,"2020-11-27 16:37:26"
1203,65537,2,1606472191,0,"f1e0b5",19,"2020-11-27 17:15:02"
1204,65538,2,1606472190,0,"f1e0b5",20,"2020-11-27 17:15:02"
1205,65537,2,1606472191,1,"f1e0b5",19,"2020-11-27 17:15:02"
1206,65552,2,1606472190,1,"f1e0b5",20,"2020-11-27 17:15:02"
1207,65553,2,1606413866,1,"f1e0b5",19,"2020-11-27 17:15:03"
1208,65538,2,1606472190,1,"f1e0b5",20,"2020-11-27 17:15:03"
1209,65554,2,1606317426,1,"f1e0b5",20,"2020-11-27 17:15:03"
1210,65538,2,1606472190,1,"f1e0b5",20,"2020-11-27 17:15:03"
1211,65540,2,1606472190,1,"f1e0b5",30,"2020-11-27 17:15:03"
1212,65552,2,1606472190,1,"f1e0b5",20,"2020-11-27 17:15:03"
1213,65553,2,1606413866,1,"f1e0b5",19,"2020-11-27 17:15:03"
1214,65537,2,1606472191,1,"f1e0b5",19,"2020-11-27 17:15:03"
1215,65540,2,1606472190,1,"f1e0b5",30,"2020-11-27 17:15:03"
1216,65540,2,1606472190,1,"f1e0b5",100,"2020-11-27 17:15:09"
1217,65553,2,1606413866,1,"f1e0b5",100,"2020-11-27 17:15:09"
1218,65552,2,1606472190,1,"f1e0b5",100,"2020-11-27 17:15:09"
1219,65540,2,1606472190,1,"f1e0b5",42,"2020-11-27 17:15:09"
1220,65553,2,1606413866,1,"f1e0b5",33,"2020-11-27 17:15:09"
1221,65552,2,1606472190,1,"f1e0b5",34,"2020-11-27 17:15:09"
1222,65554,2,1606317426,1,"f1e0b5",100,"2020-11-27 17:15:09"
1223,65540,2,1606472190,1,"f1e0b5",100,"2020-11-27 17:15:10"
1224,65553,2,1606413866,1,"f1e0b5",100,"2020-11-27 17:15:10"
1225,65552,2,1606472190,1,"f1e0b5",100,"2020-11-27 17:15:10"
1226,65553,2,1606413866,1,"f5faf6",100,"2020-11-27 17:15:14"
1227,65540,2,1606472190,1,"f5faf6",100,"2020-11-27 17:15:14"
1228,65552,2,1606472190,1,"f5faf6",100,"2020-11-27 17:15:14"
1229,65553,2,1606413866,1,"0",100,"2020-11-27 17:15:14"
1230,65540,2,1606472190,1,"0",100,"2020-11-27 17:15:14"
1231,65552,2,1606472190,1,"0",100,"2020-11-27 17:15:14"
1232,65554,2,1606317426,1,"0",100,"2020-11-27 17:15:14"
1233,65553,2,1606413866,1,"0",100,"2020-11-27 17:15:14"
1234,65540,2,1606472190,1,"0",100,"2020-11-27 17:15:14"
1235,65552,2,1606472190,1,"0",100,"2020-11-27 17:15:14"
1236,65553,2,1606413866,1,"f5faf6",100,"2020-11-27 17:15:16"
1237,65540,2,1606472190,1,"f5faf6",100,"2020-11-27 17:15:16"
1238,65552,2,1606472190,1,"f5faf6",100,"2020-11-27 17:15:16"
1239,65538,2,1606472190,1,"f1e0b5",100,"2020-11-27 17:26:46"
1240,65549,2,1606472188,1,"f1e0b5",100,"2020-11-27 17:26:46"
1241,65537,2,1606472191,1,"f1e0b5",100,"2020-11-27 17:26:46"
1242,65538,2,1606472190,1,"f1e0b5",34,"2020-11-27 17:26:46"
1243,65537,2,1606472191,1,"f1e0b5",33,"2020-11-27 17:26:46"
1244,65538,2,1606472190,1,"f1e0b5",100,"2020-11-27 17:26:47"
1245,65537,2,1606472191,1,"f1e0b5",100,"2020-11-27 17:26:47"
1246,65546,2,1606409596,1,"f1e0b5",100,"2020-11-27 17:30:57"
1247,65545,2,1606472190,1,"efd275",100,"2020-11-27 17:30:57"
1248,65547,2,1606472192,1,"f1e0b5",100,"2020-11-27 17:30:57"
1249,65556,2,1606472189,1,"f1e0b5",49,"2020-11-27 17:35:07"
1250,65557,2,1606472191,1,"f1e0b5",50,"2020-11-27 17:35:07"
1251,65553,2,1606413866,0,"f5faf6",100,"2020-11-27 17:36:13"
1252,65548,2,1606472192,0,"ffe2c4",100,"2020-11-27 17:36:13"
1253,65552,2,1606472190,0,"f5faf6",100,"2020-11-27 17:36:13"
1254,65540,2,1606472190,0,"f5faf6",100,"2020-11-27 17:36:13"
1255,65554,2,1606317426,0,"0",100,"2020-11-27 17:36:13"
1256,65548,2,1606472192,1,"ffe2c4",100,"2020-11-27 17:38:28"
1257,65552,2,1606472190,1,"f5faf6",100,"2020-11-27 17:38:28"
1258,65540,2,1606472190,1,"f5faf6",100,"2020-11-27 17:38:28"
1259,65553,2,1606413866,1,"f5faf6",100,"2020-11-27 17:38:28"
1260,65554,2,1606317426,1,"0",100,"2020-11-27 17:38:28"
1261,65552,2,1606472190,1,"efd275",100,"2020-11-27 17:38:33"
1262,65553,2,1606413866,1,"efd275",100,"2020-11-27 17:38:33"
1263,65554,2,1606317426,1,"efd275",100,"2020-11-27 17:38:34"
1264,65540,2,1606472190,1,"efd275",100,"2020-11-27 17:38:34"
1265,65552,2,1606472190,1,"0",100,"2020-11-27 17:38:34"
1266,65553,2,1606413866,1,"0",100,"2020-11-27 17:38:34"
1267,65540,2,1606472190,1,"0",100,"2020-11-27 17:38:34"
1268,65552,2,1606472190,1,"efd275",100,"2020-11-27 17:38:36"
1269,65553,2,1606413866,1,"efd275",100,"2020-11-27 17:38:36"
1270,65540,2,1606472190,1,"efd275",100,"2020-11-27 17:38:36"
1271,65548,2,1606472192,1,"efd275",100,"2020-11-27 17:39:02"
1272,65554,2,1606317426,1,"efd275",70,"2020-11-27 17:39:07"
1273,65553,2,1606413866,1,"efd275",70,"2020-11-27 17:39:08"
1274,65552,2,1606472190,1,"efd275",70,"2020-11-27 17:39:08"
1275,65548,2,1606472192,1,"efd275",70,"2020-11-27 17:39:08"
1276,65540,2,1606472190,1,"efd275",70,"2020-11-27 17:39:08"
1277,65553,2,1606413866,1,"efd275",94,"2020-11-27 17:39:08"
1278,65552,2,1606472190,1,"efd275",94,"2020-11-27 17:39:08"
1279,65540,2,1606472190,1,"efd275",94,"2020-11-27 17:39:08"
1280,65553,2,1606413866,1,"efd275",70,"2020-11-27 17:39:09"
1281,65552,2,1606472190,1,"efd275",70,"2020-11-27 17:39:09"
1282,65540,2,1606472190,1,"efd275",70,"2020-11-27 17:39:09"
1283,65557,2,1606472191,0,"f1e0b5",50,"2020-11-27 17:47:27"
1284,65556,2,1606472189,0,"f1e0b5",49,"2020-11-27 17:47:27"
1285,65547,2,1606472192,0,"f1e0b5",100,"2020-11-27 18:17:39"
1286,65546,2,1606495995,0,"f1e0b5",100,"2020-11-27 18:17:39"
1287,65545,2,1606472190,0,"efd275",100,"2020-11-27 18:17:39"
1288,65537,2,1606558592,1,"f1e0b5",100,"2020-11-28 18:18:56"
1289,65538,2,1606558590,1,"f1e0b5",100,"2020-11-28 18:18:56"
1290,65540,2,1606558591,1,"f1e0b5",100,"2020-11-28 18:18:56"
1291,65545,2,1606524785,0,"efd275",100,"2020-11-28 18:18:56"
1292,65546,2,1606558272,0,"f1e0b5",100,"2020-11-28 18:18:56"
1293,65547,2,1606556181,0,"f1e0b5",100,"2020-11-28 18:18:56"
1294,65548,2,1606558593,1,"efd275",100,"2020-11-28 18:18:56"
1295,65549,2,1606558587,1,"f1e0b5",100,"2020-11-28 18:18:56"
1296,65551,2,1606558590,0,"f1e0b5",100,"2020-11-28 18:18:56"
1297,65552,2,1606558590,1,"f1e0b5",100,"2020-11-28 18:18:56"
1298,65553,2,1606500265,1,"f1e0b5",100,"2020-11-28 18:18:56"
1299,65554,2,1606317426,1,"f1e0b5",100,"2020-11-28 18:18:56"
1300,65555,2,1606508243,0,"f1e0b5",100,"2020-11-28 18:18:56"
1301,65556,2,1606508262,0,"f1e0b5",49,"2020-11-28 18:18:56"
1302,65557,2,1606508250,0,"f1e0b5",50,"2020-11-28 18:18:56"
